REACTION	GENE ID	GENE SYMBOL	FRACTION
r0024	4846	NOS3	1.0
r0145	4846	NOS3	1.0
HMR_9491	4850	CNOT4	1.0
NP1	4860	PNP	1.0
DURIPP	4860	PNP	1.0
PNP	4860	PNP	1.0
PUNP1	4860	PNP	1.0
PUNP2	4860	PNP	1.0
PUNP3	4860	PNP	1.0
PUNP4	4860	PNP	1.0
PUNP5	4860	PNP	1.0
PUNP6	4860	PNP	1.0
PUNP7	4860	PNP	1.0
HMR_0025	4862	NPAS2	0.5263157894736842
HMR_1916	4864	NPC1	0.7631578947368421
GUACYC	4881	NPR1	1.0
GUACYC	4882	NPR2	1.0
FE2DMT1	4891	SLC11A2	0.7462686567164178
HMR_9491	4899	NRF1	1.0
CAATPS	490	ATP2B1	0.8064516129032258
ATPS4mi	4905	NSF	1.0
NTD2e	4907	NT5E	0.3253012048192771
NTD4e	4907	NT5E	0.3253012048192771
NTD7e	4907	NT5E	0.3253012048192771
NTD9e	4907	NT5E	0.3253012048192771
r0047	4907	NT5E	0.13253012048192772
NTD4	4907	NT5E	0.5421686746987951
NTD5	4907	NT5E	0.5421686746987951
NTD6	4907	NT5E	0.5421686746987951
NTD8	4907	NT5E	0.5421686746987951
NTD9	4907	NT5E	0.5421686746987951
NTD10	4907	NT5E	0.5421686746987951
NTD11	4907	NT5E	0.5421686746987951
NT5C	4907	NT5E	0.5421686746987951
NTD3	4907	NT5E	0.5421686746987951
CAATPS	491	ATP2B2	0.7142857142857143
HMR_7617	4914	NTRK1	1.0
HMR_7617	4915	NTRK2	1.0
HMR_7617	4916	NTRK3	1.0
HMR_7617	4919	ROR1	1.0
CAATPS	492	ATP2B3	1.0
HMR_7617	4920	ROR2	1.0
HMR_7617	4921	DDR2	1.0
CAATPS	493	ATP2B4	0.6521739130434783
HMR_0960	493869	GPX8	0.32098765432098764
HMR_0963	493869	GPX8	0.12345679012345677
HMR_0988	493869	GPX8	0.32098765432098764
HMR_2441	493869	GPX8	0.32098765432098764
HMR_1048	493869	GPX8	0.012345679012345678
HMR_1049	493869	GPX8	0.5432098765432098
ORNTArm	4942	OAT	1.0
HMR_9577	494551	WEE2	1.0
HMR_9579	494551	WEE2	1.0
HKt	495	ATP4A	0.525
PI45P5P	4952	OCRL	1.0
ORNDC	4953	ODC1	0.7580645161290323
HMR_4422	4953	ODC1	0.24193548387096772
HKt	496	ATP4B	1.0
2OXOADOXm	4967	OGDH	1.0
AKGDm	4967	OGDH	1.0
r0163	4967	OGDH	1.0
r0384	4967	OGDH	1.0
r0451	4967	OGDH	1.0
r0620	4967	OGDH	1.0
ATPS4mi	498	ATP5F1A	0.5
ACONTm	50	ACO2	1.0
r0317	50	ACO2	1.0
r0426	50	ACO2	1.0
HMR_9585	5002	SLC22A18	1.0
OCBTm	5009	OTC	1.0
ALDD20x	501	ALDH7A1	0.5
BAMPPALDOX	501	ALDH7A1	0.5
LCADi_D	501	ALDH7A1	0.5
NABTNO	501	ALDH7A1	0.5
PYLALDOX	501	ALDH7A1	0.5
r0393	501	ALDH7A1	0.5
r0464	501	ALDH7A1	0.5
r0549	501	ALDH7A1	0.5
r0552	501	ALDH7A1	0.5
r0553	501	ALDH7A1	0.5
r0594	501	ALDH7A1	0.5
r0642	501	ALDH7A1	0.5
r0643	501	ALDH7A1	0.5
r0688	501	ALDH7A1	0.5
r0758	501	ALDH7A1	0.5
RE3012M	501	ALDH7A1	0.5
RE3346M	501	ALDH7A1	0.5
GCALDD	501	ALDH7A1	0.5
ALDD2x	501	ALDH7A1	0.5
IMACTD	501	ALDH7A1	0.5
LCADi	501	ALDH7A1	0.5
r0392	501	ALDH7A1	0.5
HMR_4079	501	ALDH7A1	0.5
OCOAT1m	5019	OXCT1	1.0
PROAKGOX1r	5033	P4HA1	0.5319148936170213
HMR_4776	5033	P4HA1	0.0
HMR_4777	5033	P4HA1	0.46808510638297873
PROAKGOX1r	5034	P4HB	0.7575757575757576
HMR_9806	5034	P4HB	0.24242424242424246
r0470	50484	RRM2B	0.36363636363636365
r0472	50484	RRM2B	0.36363636363636365
r0474	50484	RRM2B	0.36363636363636365
r0475	50484	RRM2B	0.36363636363636365
r1431	50484	RRM2B	0.25757575757575757
r1432	50484	RRM2B	0.25757575757575757
RE0456N	50484	RRM2B	0.3787878787878788
RNDR1	50484	RRM2B	0.36363636363636365
RNDR2	50484	RRM2B	0.36363636363636365
RNDR3	50484	RRM2B	0.36363636363636365
RNDR4	50484	RRM2B	0.36363636363636365
fudp_fdudp	50484	RRM2B	0.36363636363636365
HMR_0025	50486	G0S2	0.6666666666666667
LPS4e	50487	PLA2G3	0.7142857142857143
PLA2_2	50487	PLA2G3	0.0
PCHOLMYR_HSPLA2	50487	PLA2G3	0.0
PCHOLOLE_HSPLA2	50487	PLA2G3	0.0
PEOLE_HSPLA2	50487	PLA2G3	0.0
PCHOLPALME_HSPLA2	50487	PLA2G3	0.0
PCHOLPALM_HSPLA2	50487	PLA2G3	0.0
PEPALM_HSPLA2	50487	PLA2G3	0.0
PAILPALM_HSPLA2	50487	PLA2G3	0.0
PCHOLSTE_HSPLA2	50487	PLA2G3	0.0
PCHOL2LINL_HSPLA2	50487	PLA2G3	0.0
PE2LINL_HSPLA2	50487	PLA2G3	0.0
PCHOL2OLE_HSPLA2	50487	PLA2G3	0.0
PCHOL2PALM_HSPLA2	50487	PLA2G3	0.0
PCHOL2STE_HSPLA2	50487	PLA2G3	0.0
PCHOLN15_HSPLA2	50487	PLA2G3	0.0
PCHOLAR_HSPLA2	50487	PLA2G3	0.0
PCHOLN183_HSPLA2	50487	PLA2G3	0.0
PCHOLN1836_HSPLA2	50487	PLA2G3	0.0
PCHOLN19_HSPLA2	50487	PLA2G3	0.0
PCHOLN201_HSPLA2	50487	PLA2G3	0.0
PCHOLN204_HSPLA2	50487	PLA2G3	0.0
PCHOLN205_HSPLA2	50487	PLA2G3	0.0
PCHOLN224_HSPLA2	50487	PLA2G3	0.0
PCHOLN225_HSPLA2	50487	PLA2G3	0.0
PCHOLN2254_HSPLA2	50487	PLA2G3	0.0
PCHOLN226_HSPLA2	50487	PLA2G3	0.0
PEAR_HSPLA2	50487	PLA2G3	0.0
PE203_HSPLA2	50487	PLA2G3	0.0
PE226_HSPLA2	50487	PLA2G3	0.0
PE224_HSPLA2	50487	PLA2G3	0.0
PEDH203_HSPLA2	50487	PLA2G3	0.0
PEDH12_HSPLA2	50487	PLA2G3	0.0
PEDH14_HSPLA2	50487	PLA2G3	0.0
PEDH161_HSPLA2	50487	PLA2G3	0.0
PEDH13_HSPLA2	50487	PLA2G3	0.0
PEDH15_HSPLA2	50487	PLA2G3	0.0
PEDH17_HSPLA2	50487	PLA2G3	0.0
PCHOLN203_HSPLA2	50487	PLA2G3	0.0
PAILAR_HSPLA2	50487	PLA2G3	0.0
PCHOLN24_HSPLA2	50487	PLA2G3	0.0
PCHOLN261_HSPLA2	50487	PLA2G3	0.0
PCHOLN281_HSPLA2	50487	PLA2G3	0.0
PCHOLN28_HSPLA2	50487	PLA2G3	0.0
PCHOLDOC_HSPLA2	50487	PLA2G3	0.0
PCHOLDEIC_HSPLA2	50487	PLA2G3	0.0
PCHOLDET_HSPLA2	50487	PLA2G3	0.0
PCHOLHEP_HSPLA2	50487	PLA2G3	0.0
PCHOLLINL_HSPLA2	50487	PLA2G3	0.0
PELINL_HSPLA2	50487	PLA2G3	0.0
HMR_0463	50487	PLA2G3	0.0
HMR_0630	50487	PLA2G3	0.0
HMR_0643	50487	PLA2G3	0.0
HMR_5254	50487	PLA2G3	0.2857142857142857
HMR_7615	50487	PLA2G3	0.0
HMR_9577	50488	MINK1	1.0
HMR_9579	50488	MINK1	1.0
PAFH	5049	PAFAH1B2	1.0
PAFH	5050	PAFAH1B3	1.0
H2O2syn	50506	DUOX2	1.0
NOXnc	50507	NOX4	0.4271844660194175
NOXrc	50507	NOX4	0.4174757281553398
NOXce	50508	NOX3	0.5
PAFH	5051	PAFAH2	1.0
S4T1g	50515	CHST11	1.0
S4T2g	50515	CHST11	1.0
S4T3g	50515	CHST11	1.0
S4T6g	50515	CHST11	1.0
Prx_c	5052	PRDX1	1.0
PHETHPTOX2	5053	PAH	1.0
r0399	5053	PAH	1.0
HMR_9577	5058	PAK1	1.0
HMR_9579	5058	PAK1	1.0
ATPS4mi	506	ATP5F1B	0.5
GALNTg	50614	GALNT9	1.0
ATPasel	50617	ATP6V0A4	0.7222222222222222
HMR_9577	5062	PAK2	1.0
HMR_9579	5062	PAK2	1.0
HMR_9577	5063	PAK3	1.0
HMR_9579	5063	PAK3	1.0
HMR_0633	50640	PNPLA8	1.0
HMR_0645	50640	PNPLA8	1.0
HMR_9542	5066	PAM	1.0
HMR_7161	5068	REG3A	1.0
RDH1a	50700	RDH8	0.6875
RDH2a	50700	RDH8	0.6875
RE2766C	50700	RDH8	0.6875
HMR_6632	50700	RDH8	0.3125
HMR_9491	5071	PRKN	1.0
ADK3m	50808	AK3	1.0
C3STDH1Pr	50814	NSDHL	0.7096774193548387
C3STDH1r	50814	NSDHL	0.7096774193548387
C4STMO2Pr	50814	NSDHL	0.7096774193548387
C4STMO2r	50814	NSDHL	0.7096774193548387
HMR_1495	50814	NSDHL	0.2903225806451613
HMR_1496	50814	NSDHL	0.2903225806451613
HMR_1505	50814	NSDHL	0.2903225806451613
HMR_1546	50814	NSDHL	0.2903225806451613
HMR_1551	50814	NSDHL	0.2903225806451613
ATPS4mi	509	ATP5F1C	0.5
PCm	5091	PC	1.0
THBPT4ACAMDASE	5092	PCBD1	0.48453608247422686
RE0830N	5092	PCBD1	0.5154639175257733
RE1709N	5092	PCBD1	0.5154639175257733
RE2660N	5092	PCBD1	0.5154639175257733
PDE1	50940	PDE11A	1.0
PDE4	50940	PDE11A	1.0
PPCOACm	5095	PCCA	1.0
PPCOACm	5096	PCCB	1.0
ACOAO7p	51	ACOX1	0.3246753246753247
FAOXC16080x	51	ACOX1	0.3246753246753247
FAOXC180x	51	ACOX1	0.3246753246753247
FAOXC183806x	51	ACOX1	0.3246753246753247
FAOXC18480x	51	ACOX1	0.3246753246753247
FAOXC200180x	51	ACOX1	0.3246753246753247
FAOXC2051843x	51	ACOX1	0.3246753246753247
FAOXC2242046x	51	ACOX1	0.3246753246753247
FAOXC2251836x	51	ACOX1	0.3246753246753247
FAOXC2252053x	51	ACOX1	0.3246753246753247
FAOXC226205x	51	ACOX1	0.3246753246753247
FAOXC240200x	51	ACOX1	0.3246753246753247
FAOXC241181x	51	ACOX1	0.3246753246753247
FAOXC2442246x	51	ACOX1	0.3246753246753247
FAOXC2452253x	51	ACOX1	0.3246753246753247
FAOXC2452256x	51	ACOX1	0.3246753246753247
FAOXC246226x	51	ACOX1	0.3246753246753247
FAOXC260240x	51	ACOX1	0.3246753246753247
r0310	51	ACOX1	0.11038961038961038
r1443	51	ACOX1	0.3246753246753247
r1444	51	ACOX1	0.3246753246753247
r1445	51	ACOX1	0.3246753246753247
r1446	51	ACOX1	0.11038961038961038
r1447	51	ACOX1	0.11038961038961038
r1448	51	ACOX1	0.11038961038961038
r1449	51	ACOX1	0.11038961038961038
r1450	51	ACOX1	0.11038961038961038
r1451	51	ACOX1	0.11038961038961038
RE1516M	51	ACOX1	0.11038961038961038
RE1516X	51	ACOX1	0.3246753246753247
RE1517M	51	ACOX1	0.11038961038961038
RE1517X	51	ACOX1	0.3246753246753247
RE1518M	51	ACOX1	0.11038961038961038
RE1518X	51	ACOX1	0.3246753246753247
RE1519X	51	ACOX1	0.3246753246753247
RE2913M	51	ACOX1	0.11038961038961038
RE2913X	51	ACOX1	0.3246753246753247
RE2914M	51	ACOX1	0.11038961038961038
RE2914X	51	ACOX1	0.3246753246753247
RE2915M	51	ACOX1	0.11038961038961038
RE2915X	51	ACOX1	0.3246753246753247
RE2985M	51	ACOX1	0.11038961038961038
RE2985X	51	ACOX1	0.3246753246753247
RE2994X	51	ACOX1	0.3246753246753247
RE2997X	51	ACOX1	0.3246753246753247
RE2998M	51	ACOX1	0.11038961038961038
RE3084X	51	ACOX1	0.3246753246753247
RE3086X	51	ACOX1	0.3246753246753247
RE3089X	51	ACOX1	0.3246753246753247
RE3145X	51	ACOX1	0.3246753246753247
RE3157X	51	ACOX1	0.3246753246753247
RE3247M	51	ACOX1	0.11038961038961038
RE3247X	51	ACOX1	0.3246753246753247
RE3334M	51	ACOX1	0.11038961038961038
RE3334X	51	ACOX1	0.3246753246753247
RE3341M	51	ACOX1	0.11038961038961038
RE3341X	51	ACOX1	0.3246753246753247
RE3385M	51	ACOX1	0.11038961038961038
RE3389M	51	ACOX1	0.11038961038961038
RE3395M	51	ACOX1	0.11038961038961038
RE3397M	51	ACOX1	0.11038961038961038
RE3445M	51	ACOX1	0.11038961038961038
RE3445X	51	ACOX1	0.3246753246753247
RE3561M	51	ACOX1	0.11038961038961038
RE3561X	51	ACOX1	0.3246753246753247
RE3576X	51	ACOX1	0.3246753246753247
RE3580X	51	ACOX1	0.3246753246753247
RE3624M	51	ACOX1	0.11038961038961038
RE3624X	51	ACOX1	0.3246753246753247
RE3626M	51	ACOX1	0.11038961038961038
FAOXC101C102m	51	ACOX1	0.11038961038961038
FAOXC101C102x	51	ACOX1	0.3246753246753247
FAOXC102C103x	51	ACOX1	0.3246753246753247
FAOXC10C8x	51	ACOX1	0.3246753246753247
FAOXC10DCC8DCx	51	ACOX1	0.3246753246753247
FAOXC12C10x	51	ACOX1	0.3246753246753247
FAOXC12DCC10DCx	51	ACOX1	0.3246753246753247
FAOXC141C121x	51	ACOX1	0.3246753246753247
FAOXC142C122x	51	ACOX1	0.3246753246753247
FAOXC143C123x	51	ACOX1	0.3246753246753247
FAOXC14C12x	51	ACOX1	0.3246753246753247
FAOXC14DCC12DCx	51	ACOX1	0.3246753246753247
FAOXC161C141x	51	ACOX1	0.3246753246753247
FAOXC163C164x	51	ACOX1	0.3246753246753247
FAOXC164C165x	51	ACOX1	0.3246753246753247
FAOXC16C14x	51	ACOX1	0.3246753246753247
FAOXC16DCC14DCx	51	ACOX1	0.3246753246753247
FAOXC181C161x	51	ACOX1	0.3246753246753247
FAOXC184C164x	51	ACOX1	0.3246753246753247
FAOXC201C181x	51	ACOX1	0.3246753246753247
FAOXC204C205x	51	ACOX1	0.3246753246753247
FAOXC221C201x	51	ACOX1	0.3246753246753247
FAOXC225C226x	51	ACOX1	0.3246753246753247
FAOXC22C20x	51	ACOX1	0.3246753246753247
FAOXC241C221x	51	ACOX1	0.3246753246753247
FAOXC24C22x	51	ACOX1	0.3246753246753247
FAOXC6C4x	51	ACOX1	0.3246753246753247
FAOXC6DCC4DCx	51	ACOX1	0.3246753246753247
FAOXC81C61x	51	ACOX1	0.3246753246753247
FAOXC8C6x	51	ACOX1	0.3246753246753247
FAOXC8DCC6DCx	51	ACOX1	0.3246753246753247
3HADICOAx	51	ACOX1	0.3246753246753247
3OHSEBCOAx	51	ACOX1	0.3246753246753247
3OHSUBCOAx	51	ACOX1	0.3246753246753247
HMR_0028	51	ACOX1	0.3246753246753247
HMR_0030	51	ACOX1	0.28571428571428575
HMR_1065	51	ACOX1	0.2792207792207792
HMR_1066	51	ACOX1	0.2792207792207792
HMR_1067	51	ACOX1	0.2792207792207792
HMR_1068	51	ACOX1	0.2792207792207792
HMR_1069	51	ACOX1	0.2792207792207792
HMR_1070	51	ACOX1	0.2792207792207792
HMR_1303	51	ACOX1	0.3246753246753247
HMR_1637	51	ACOX1	0.11038961038961038
HMR_3057	51	ACOX1	0.3246753246753247
HMR_3062	51	ACOX1	0.3246753246753247
HMR_3066	51	ACOX1	0.3246753246753247
HMR_3070	51	ACOX1	0.3246753246753247
HMR_3074	51	ACOX1	0.3246753246753247
HMR_3094	51	ACOX1	0.3246753246753247
HMR_3098	51	ACOX1	0.3246753246753247
HMR_3102	51	ACOX1	0.3246753246753247
HMR_3321	51	ACOX1	0.3246753246753247
HMR_3326	51	ACOX1	0.3246753246753247
HMR_3330	51	ACOX1	0.3246753246753247
HMR_3334	51	ACOX1	0.3246753246753247
HMR_3338	51	ACOX1	0.3246753246753247
HMR_3342	51	ACOX1	0.3246753246753247
HMR_3346	51	ACOX1	0.3246753246753247
HMR_3350	51	ACOX1	0.3246753246753247
HMR_3356	51	ACOX1	0.3246753246753247
HMR_3360	51	ACOX1	0.3246753246753247
HMR_6432	51	ACOX1	0.11038961038961038
HMR_6433	51	ACOX1	0.11038961038961038
HMR_6435	51	ACOX1	0.11038961038961038
HMR_6436	51	ACOX1	0.11038961038961038
HMR_6450	51	ACOX1	0.11038961038961038
HMR_6451	51	ACOX1	0.11038961038961038
HMR_6453	51	ACOX1	0.11038961038961038
HMR_6471	51	ACOX1	0.11038961038961038
HMR_6472	51	ACOX1	0.11038961038961038
HMR_6473	51	ACOX1	0.11038961038961038
HMR_6484	51	ACOX1	0.11038961038961038
HMR_6486	51	ACOX1	0.11038961038961038
3HPVSTETCOAhcx	51	ACOX1	0.3246753246753247
DEOXFVShc	51	ACOX1	0.3246753246753247
PROFVSCOAhc	51	ACOX1	0.3246753246753247
COQ6m	51004	COQ6	1.0
HMR_1927	51004	COQ6	1.0
HMR_2132	51004	COQ6	1.0
HMR_2142	51004	COQ6	0.0
HMR_2143	51004	COQ6	1.0
HMR_6907	51004	COQ6	1.0
AGDC	51005	AMDHD2	1.0
DASCBR	51022	GLRX2	0.4117647058823529
Grx_m	51022	GLRX2	0.5882352941176471
PEPCK	5105	PCK1	0.5421686746987951
PEPCKm	5105	PCK1	0.45783132530120474
LEULEULAPc	51056	LAP3	1.0
PEPCKm	5106	PCK2	1.0
HMR_5130	51067	YARS2	1.0
DRPA	51071	DERA	1.0
NADH2_u10mi	51079	NDUFA13	1.0
HMR_7161	51082	POLR1D	1.0
F1PGT	51086	TNNI3K	1.0
HMR_0580	51099	ABHD5	0.1896551724137931
HMR_0588	51099	ABHD5	0.8103448275862069
HMR_0589	51099	ABHD5	0.8103448275862069
HMR_0590	51099	ABHD5	0.8103448275862069
HMR_0591	51099	ABHD5	0.8103448275862069
HMR_0592	51099	ABHD5	0.8103448275862069
HMR_0593	51099	ABHD5	0.8103448275862069
HMR_0594	51099	ABHD5	0.8103448275862069
HMR_9500	5110	PCMT1	1.0
r0309	51102	MECR	1.0
r0633	51102	MECR	1.0
r0638	51102	MECR	1.0
r0652	51102	MECR	1.0
r0735	51102	MECR	1.0
r0791	51102	MECR	1.0
RDH1a	51109	RDH11	0.21874999999999997
RDH2a	51109	RDH11	0.21874999999999997
RDH3a	51109	RDH11	0.21874999999999997
HMR_6632	51109	RDH11	0.78125
HMR_4241	51111	KMT5B	0.5
HMR_6975	51111	KMT5B	0.5
HMR_6976	51111	KMT5B	0.5
HMR_6977	51111	KMT5B	0.5
HMR_0029	51129	ANGPTL4	0.8064516129032258
HMR_0030	51129	ANGPTL4	0.1935483870967742
HMR_9577	51135	IRAK4	1.0
HMR_9579	51135	IRAK4	1.0
HMR_1074	51144	HSD17B12	0.2
HMR_2041	51144	HSD17B12	0.8
HMR_2217	51144	HSD17B12	0.2
HMR_2260	51144	HSD17B12	0.2
HMR_2264	51144	HSD17B12	0.2
HMR_2268	51144	HSD17B12	0.2
HMR_2334	51144	HSD17B12	0.2
HMR_2343	51144	HSD17B12	0.2
HMR_2348	51144	HSD17B12	0.2
HMR_2354	51144	HSD17B12	0.2
HMR_2362	51144	HSD17B12	0.2
HMR_2434	51144	HSD17B12	0.2
HMR_2533	51144	HSD17B12	0.2
HMR_2541	51144	HSD17B12	0.2
A4GNT1g	51146	A4GNT	0.9574468085106382
A4GNT2g	51146	A4GNT	0.9574468085106382
HMR_0765	51146	A4GNT	0.0425531914893617
HMR_6983	51148	CERCAM	1.0
3HKYNAKGAT	51166	AADAT	0.0
AATAi	51166	AADAT	0.0
KYNAKGAT	51166	AADAT	0.0
r0450	51166	AADAT	1.0
RE1233M	51166	AADAT	1.0
RE2349M	51166	AADAT	1.0
HMR_2041	51170	HSD17B11	0.625
HMR_9804	51170	HSD17B11	0.0
HMR_9804	51171	HSD17B14	1.0
HMR_9548	51172	NAGPA	1.0
GLXO2p	51179	HAO2	0.5376344086021505
GLYCTO1p	51179	HAO2	0.5376344086021505
HMR_7703	51179	HAO2	0.4623655913978494
XYLUR	51181	DCXR	1.0
PI45PLC	51196	PLCE1	1.0
PI4PLC	51196	PLCE1	1.0
PIPLC	51196	PLCE1	1.0
HMR_0663	51196	PLCE1	1.0
3NTD7l	51205	ACP6	0.0
ACNAMPH	51205	ACP6	1.0
ACP1_FMN_	51205	ACP6	1.0
LAPCOAl	51205	ACP6	0.0
NTD2l	51205	ACP6	0.0
NTD3l	51205	ACP6	0.0
NTD4l	51205	ACP6	0.0
NTD5l	51205	ACP6	0.0
NTD6l	51205	ACP6	0.0
NTD7l	51205	ACP6	0.0
NTD8l	51205	ACP6	0.0
NTD9l	51205	ACP6	0.0
HMR_4270	51205	ACP6	1.0
HMR_7618	51207	DUSP13	1.0
HMR_9578	51207	DUSP13	1.0
PIACGT	51227	PIGP	0.0
HMR_7185	51227	PIGP	1.0
HMR_0770	51228	GLTP	1.0
HMR_9577	51231	VRK3	1.0
HMR_9579	51231	VRK3	1.0
r0047	51251	NT5C3A	0.2878787878787879
NTD1	51251	NT5C3A	0.7121212121212122
NTD2	51251	NT5C3A	0.7121212121212122
NTD4	51251	NT5C3A	0.7121212121212122
NTD5	51251	NT5C3A	0.7121212121212122
NTD6	51251	NT5C3A	0.7121212121212122
NTD7	51251	NT5C3A	0.7121212121212122
NTD8	51251	NT5C3A	0.7121212121212122
NTD9	51251	NT5C3A	0.7121212121212122
NTD10	51251	NT5C3A	0.7121212121212122
NTD11	51251	NT5C3A	0.7121212121212122
NT5C	51251	NT5C3A	0.7121212121212122
NTD3	51251	NT5C3A	0.7121212121212122
HMR_9491	51257	MARCH2	1.0
HMR_9577	51265	CDKL3	1.0
LPCOXp	51268	PIPOX	1.0
SARCOXp	51268	PIPOX	1.0
HMR_9577	5127	CDK16	1.0
HMR_9577	5128	CDK17	1.0
HMR_9577	5129	CDK18	1.0
r0276	51292	GMPR2	1.0
GMPR	51292	GMPR2	1.0
CARhPTtc	51296	SLC15A3	1.0
HIShPTtc	51296	SLC15A3	1.0
ATPS4mi	513	ATP5F1D	0.5
CHLPCTD	5130	PCYT1A	1.0
CPCTDTX	5130	PCYT1A	1.0
CORE2GTg	51301	GCNT4	1.0
HMR_7180	51301	GCNT4	1.0
P45039A1r	51302	CYP39A1	1.0
HMR_1737	51302	CYP39A1	0.0
HMR_9492	51303	FKBP11	1.0
HMR_5420	51312	SLC25A37	0.6333333333333333
HMR_9577	51347	TAOK3	1.0
HMR_9579	51347	TAOK3	1.0
PDE1	5136	PDE1A	1.0
PDE4	5136	PDE1A	1.0
HMR_9491	51366	UBR5	1.0
PDE1	5137	PDE1C	1.0
PDE4	5137	PDE1C	1.0
PDE1	5138	PDE2A	1.0
PDE4	5138	PDE2A	1.0
3SALACBOXL	51380	CSAD	1.0
LCYSTCBOXL	51380	CSAD	1.0
ATPasel	51382	ATP6V1D	0.8627450980392156
PDE1	5139	PDE3A	1.0
PDE4	5139	PDE3A	1.0
ATPS4mi	514	ATP5F1E	0.5
PDE1	5140	PDE3B	1.0
PDE4	5140	PDE3B	1.0
PDE1	5141	PDE4A	1.0
PDE1	5142	PDE4B	1.0
HMR_9577	51422	PRKAG2	1.0
HMR_7160	51426	POLK	1.0
PDE1	5143	PDE4C	1.0
PDE1	5144	PDE4D	1.0
HMR_9491	51444	RNF138	1.0
PMI12346PHn	51447	IP6K2	0.7352941176470589
PMI1346PHn	51447	IP6K2	0.7352941176470589
HMR_7652	51447	IP6K2	0.2647058823529412
HMR_7170	51449	PCYOX1	1.0
PDE4	5145	PDE6A	1.0
MMAte	51458	RHCG	1.0
PDE4	5146	PDE6C	1.0
HMR_9491	51465	UBE2J1	1.0
MI1PS	51477	ISYNA1	1.0
HMR_6572	51477	ISYNA1	1.0
HSD17B7r	51478	HSD17B7	0.8163265306122448
HSD17B9r	51478	HSD17B7	0.8163265306122448
r1135	51478	HSD17B7	0.8163265306122448
HMR_1509	51478	HSD17B7	0.18367346938775508
HMR_1547	51478	HSD17B7	0.18367346938775508
HMR_1552	51478	HSD17B7	0.18367346938775508
HMR_2041	51478	HSD17B7	0.8163265306122448
HMR_1500	51478	HSD17B7	0.18367346938775508
PDE4	5149	PDE6H	1.0
HMR_2193	51495	HACD3	1.0
HMR_2218	51495	HACD3	1.0
HMR_2261	51495	HACD3	1.0
HMR_2265	51495	HACD3	1.0
HMR_2269	51495	HACD3	1.0
HMR_2336	51495	HACD3	1.0
HMR_2344	51495	HACD3	1.0
HMR_2349	51495	HACD3	1.0
HMR_2355	51495	HACD3	1.0
HMR_2363	51495	HACD3	1.0
HMR_2435	51495	HACD3	1.0
HMR_2535	51495	HACD3	1.0
HMR_2542	51495	HACD3	1.0
HMR_6545	51496	CTDSPL2	1.0
ATPS4mi	515	ATP5PB	0.5
PDE1	5150	PDE7A	1.0
PDE1	5151	PDE8A	1.0
PDE4	5152	PDE9A	0.5384615384615385
PDE4n	5152	PDE9A	0.46153846153846156
HMR_5141	51520	LARS	1.0
RE0583N	51529	ANAPC11	1.0
PDE1	5153	PDE1B	1.0
PDE4	5153	PDE1B	1.0
SELCYSLY	51540	SCLY	1.0
SELCYSLY2	51540	SCLY	1.0
HMR_7141	51540	SCLY	1.0
HMR_5336	51547	SIRT7	1.0
HMR_5336	51548	SIRT6	1.0
HMR_7623	51548	SIRT6	1.0
HMR_7625	51548	SIRT6	1.0
RE0572N	51550	CINP	1.0
GLNS	51557	LGSN	1.0
HMR_6545	51559	NT5DC3	1.0
HMR_7617	5156	PDGFRA	1.0
HMR_9537	51573	GDE1	1.0
PDE4	5158	PDE6B	1.0
HMR_7617	5159	PDGFRB	1.0
HMR_9491	51592	TRIM33	1.0
ATPS4mi	516	ATP5MC1	0.5
PDHm	5160	PDHA1	0.7246376811594203
r0383	5160	PDHA1	0.7246376811594203
HMR_8746	5160	PDHA1	0.27536231884057966
HMR_6399	51601	LIPT1	1.0
H7_TAer	51604	PIGT	1.0
H8TAer	51604	PIGT	1.0
M4BTAer	51604	PIGT	1.0
ATPasel	51606	ATP6V1H	1.0
PDHm	5161	PDHA2	0.9259259259259258
r0383	5161	PDHA2	0.9259259259259258
HMR_8746	5161	PDHA2	0.07407407407407407
HMR_9549	51611	DPH5	1.0
HMR_9491	51619	UBE2D4	1.0
PDHm	5162	PDHB	0.8620689655172414
r0383	5162	PDHB	0.8620689655172414
HMR_8746	5162	PDHB	0.13793103448275862
HMR_9517	5163	PDK1	1.0
HMR_9517	5164	PDK2	1.0
HMR_9492	51645	PPIL1	1.0
HMR_9517	5165	PDK3	1.0
HMR_9522	51651	PTRH2	1.0
HMR_7618	51657	STYXL1	1.0
HMR_9578	51657	STYXL1	1.0
HMR_0030	5166	PDK4	0.5555555555555555
HMR_9517	5166	PDK4	0.4444444444444444
PHPYRtm	51660	MPC1	0.7540983606557377
HMR_9492	51661	FKBP7	1.0
FADDP	5167	ENPP1	0.3076923076923077
UDPGP	5167	ENPP1	0.3076923076923077
r0093	5167	ENPP1	0.6923076923076923
r0584	5167	ENPP1	0.3076923076923077
r0591	5167	ENPP1	0.3076923076923077
FADDPle	5167	ENPP1	0.6923076923076923
UDPGP	5168	ENPP2	1.0
HMR_7607	5168	ENPP2	1.0
FADDP	5169	ENPP3	0.45
UDPGP	5169	ENPP3	0.45
r0093	5169	ENPP3	0.55
r0584	5169	ENPP3	0.45
r0591	5169	ENPP3	0.45
ATPS4mi	517	ATP5MC2	0.5
HMR_9577	5170	PDPK1	1.0
HMR_9579	5170	PDPK1	1.0
r0023	51700	CYB5R2	1.0
